,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
245,LABEL_5,3.693786755471733,retailers are expected to post sales gains in the single digits for march bolstered by lowend discount stores sales while department store performance was nearly flat compared with a year ago,LABEL_22,2.088519039201764,retailer are carry to brand gross revenue event gains in the unmarried figure for abut pad by lowend brush aside shop gross revenue event while department lay in carrying out was nearly unconditional compare with a year ago,True,0.7658907,0.121337163897009
246,LABEL_27,2.350677015540687,copper stored in shanghai warehouses  the murky ownership of which has cast a pall of concern over the world market  is being offered in small lots to european trading houses industry sources said on thursday,LABEL_27,2.1877463043269763,pig lay in in shanghai storage warehouse the cloudy possession of which has disgorge a shroud of bear on over the man-wide commercialise place is being volunteer in modest a good deal to European trading sign diligence germ aforesound out on thursday,False,0.9060042,2.3958678852362874e-78
247,LABEL_26,1.930429766857673,toronto stocks closed flat in light trading on monday with its upward bias kept in check by battered barrick gold corp and the fact us markets were closed for a holiday,LABEL_26,1.3378217118484483,toronto neckcloth come together 2-dimensional in brightness level source sell on monday with its uplys diagonal kept in agree by batter barrick gold corporation and the fact uranium markets were come together for a holiday,False,0.92407227,0.1568197214732662
248,LABEL_25,2.2294969213173257,apple computer inc said friday it will cut 4100 jobs or nearly a third of its work force and discontinue its consumer computer line in a bid to slash costs and return to profits,LABEL_9,1.0491655449808708,orchard Malus pumila tree computer inc said friday it will cut 4100 jobs or nearly a third of its work force and discontinue its consumer computer line in a bid to slash costs and return to profits,True,0.9770601,0.8872048762845193
249,LABEL_20,1.2506819715804387,colombian police said on sunday they discovered a second multimilliondollar drug stash aboard a yacht owned by three britons being held on cocaine smuggling charges stemming from a bust on the yacht in december,LABEL_20,1.0645858377093511,colombian police said on sunday they discovered a second multimilliondollar dose stash aboard a yacht posse by three Brit being agree on cocain smuggle accuse halt from a bust on the yacht in december,False,0.9717879,0.5583294517400156
250,LABEL_26,1.1180773100412602,torontos key stock index closed higher on tuesday with a boost from soaring banking issues but the broader market was pulled lower by weakness in the heavily weighted gold group,LABEL_26,0.8415968379276662,torontos key stock indicator number come together higher on tuesday with a encouragement from soaring rely release but the broader securities industry place was rip low-down by failing in the heavily weighted atomic number 79 group,False,0.96422046,0.2443524982533495
251,LABEL_7,2.0346954256164973,chrysler corp planning for a future without fear of financial crisis said tuesday it can boost its annual production capacity past 4 million vehicles and grab 20 percent of the us car and truck market,LABEL_7,1.502904626521873,chrysler corporation design for a time to come without fear of fiscal crisis aforesound out tuesday it can boost its annual production capacity by quaternion 1000000 vehicle and grab 20 per centum of the uranium railgondola and hand motortruck commercialise place,False,0.9125134,0.2589003554390831
252,LABEL_12,1.5043641584835985,canadas federal court ruled on monday that immigration officials should move to deport a saudi dissident suspected of being involved in a bombing that killed 19 us airmen in saudi arabia last june,LABEL_6,0.8249627380299129,Canada federal court ruled on monday that immigration officials should move to deport a saudi dissident suspected of being involved in a bombing that killed 19 us airmen in saudi arabia last june,True,0.99837685,0.9682132340352988
253,LABEL_8,1.1083399850077724,debtladen eurotunnel faced fresh financial pressure on wednesday in the wake of the fire which swept through a main tunnel leaving a trail of damage no running services and shaken consumer confidence,LABEL_8,1.021438666667466,debtladen eurotunnel present fresh financial imperativeness on wednesday in the wake of the fire which swept through a main tunnel leaving a trail of harm no running services and shaken consumer confidence,False,0.9798604,0.7608867026296333
254,LABEL_0,3.3626846503815053,the clinton administration gave a solid boost this week to congressional efforts to overhaul antiquated us banking laws but substantial hurdles remain participants in the debate said,LABEL_31,1.197809830457599,the Hilary Clinton presidential term gave a solid boost this week to congressional exploit to overhaul antediluvian uranium rely police but substantial vault stay participant in the debate said,True,0.95534265,0.3620300046351118
255,LABEL_40,3.2416343007793014,federal regulators and television broadcasters thursday moved closer to agreeing on a steppedup timetable for tv stations to begin providing highdefinition digital broadcasts within 18 to 24 months,LABEL_40,1.847347843680752,Union governor and boob tube receiver set broadcaster thursday moved tightlipped to agree on a steppedup timetable for television set station to set about furnish highdefinition digital circulate inside 18 to 24 months,False,0.9212213,0.2198664456974988
