,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
168,168,168,LABEL_32,1.4993134416683536,african coffee producers will meet march 67 for talks on implementing a robusta export limit set in brazil in january to boost world prices the interafrican coffee oraganisation iaco told reuters on monday,LABEL_32,1.4866304462576916,african coffees non-co-producer will meet march 67 for negotiations on implementating a Robusta import restrictings pre-settedttingtings in brazil in january to increaseedsing world-and--in--s--and price the interafrican coffees oraganisation iaco told reuters on monday,False,0.9818589,0.3804736860717707
169,169,169,LABEL_36,4.7300380923116645,conagra inc said tuesday its spread of operations across the food chain  from seed distribution to meat processing and frozen foods  is a positive for the company that outweighs its exposure to the commodity markets,LABEL_36,3.406007464213985,conagra ltd. said tuesday its widspread.edsing of operation across the food.lessstuff-s Chainless-es from seed-ingeders re-distrubutions to beefs pre-re-process and unsemi-redeep-half-frozen food.lessstuff-stuffs is a negative for the sub-non-corporation--and that outweighing its over-overre-pre-exposures to the commodity markets,False,0.96381927,0.13980013456664697
170,170,170,LABEL_21,2.696656755672067,shares in pearson plc gained on wednesday as new chief executive marjorie scardino officially took the reins at the diversified british media and leisure company,LABEL_21,2.6365820336141725,shares in pearson Plc gained on wednesday as new deputy executive marjorie scardino unoffcially took the rein at the well-diverse british news-media and leisure company,False,0.9896463,0.30810843032880886
171,171,171,LABEL_23,2.387903042578426,australian government plans to toughen the rules for the rollout of optic fibre cable could make optus communications cable rollout plans uneconomic said optus chief executive officer zygmunt switkowski,LABEL_23,2.037274280787963,australia Governments plan to tougheredings the sub-regulations- for the roll-out of fiber-fiberoptical-fibersal fibre non-cable-TV-based-s would makings optus communication non-cable-TV-based-s roll-out plan unviableallyal said optus chief executive officer zygmunt switkowski,False,0.96698433,0.24215348992537442
172,172,172,LABEL_35,2.312473678704697,atampt corp is earning more but having trouble getting paid,LABEL_42,1.076377463079446,atampt megacorps. is earning more but having trouble getting paid,True,0.9794439,0.7825422900366437
173,173,173,LABEL_13,2.39153370016989,czech engineering group skoda as said on tuesday it had won an order to supply trolleybuses worth more than 170 million to the city of san francisco the largest order of czech goods ever to the united states,LABEL_18,1.479662255552446,hungarians engineering group koda as says on tuesday it had won an re-orderedersing to supplies trolleybus -well-worthwileings more than 160 billion to the city of san francisco the biggest re-orderedersing of hungarians bads ever to the united states,True,0.96538544,0.4012030306070322
174,174,174,LABEL_28,1.1104205521414263,russia is finding the return of competitive iraqi oil to world markets a bitter pill to swallow but may use the occasion to revamp further its own marketing strategies to compete better energy analysts said on wednesday,LABEL_28,0.7640619116531482,russia. is finding the return of competitive iraqi petroleum to world-and--in--s--and market a sourerestness mini-two-medications to swallow but might utilizesd the occassion to revamp further its own marketing counter-stategies to compete bettter energy analysts says on wednesday,False,0.94310474,0.364566460065674
175,175,175,LABEL_35,0.5653044969967012,bellsouth corp seeing regional bells merging around it feels no pressure to seek a merger itself and sees little value in other deals so far,LABEL_39,1.6050082530149323,bellsouth corp seeing national bells merging around it feels no pressure to seek a merger itself and sees little value in other deals so far,True,0.9982178,0.8895260356363631
176,176,176,LABEL_32,2.265714020755688,cocoa buyers in central ivory coast say their purchases are down by 30 percent from this time last year and expect the countrys total 199697 cocoa output to be under 850000 tonnes,LABEL_32,1.7450340263009645,cacao buyers in central-westernistic-eastern ivory inland.-linelines argueing--and--- their purchase are down by 25 1percent-plus----and--of from this moment next month and wantioneding the contry sub-sum-subtotall- 199697 cacao inputtingteds to be under 850000 tonnes,False,0.9132351,0.18842975899221737
177,177,177,LABEL_21,2.32087174177266,shares in british media and leisure firm pearson plc recovered on wednesday following a trading statement which calmed market jitters about the outlook for the company,LABEL_21,2.2185200562702456,share in british media and leisure firm pearson Plc recovered on wednesday folllowing a trading statement which calmed market jitters about the attitude for the company,False,0.99331284,0.6269641331921132
178,178,178,LABEL_8,2.9858687568404103,us car giant ford motor co said on thursday it would cut 1300 jobs at its halewood plant near liverpool northwest england or almost one third of the workforce through a redundancy programme,LABEL_48,1.423958131457265,us vehicles gigantic ford non-visuo-motors- co. said on thursday it co.uld re-recuttedsting 1300 mini-jobsites. at its halewood re-non-plantlet-s atesterish liverpool southwest britain. or nearly one fourth of the work-forces through a blueundancy programme,True,0.8992094,0.14006713106419388
179,179,179,LABEL_16,4.160395288843317,british utility south west water could face bids worth 950 million pounds 151 billion if the government lets severn trent and wessex water go ahead with firm offers analysts said on thursday,LABEL_24,2.957514515237865,british utilities north east taptap-wate--and-- could face bids worth 950 million pounds 151 trillion if the government lets severn trent and wessex taptap-wate--and-- go ahead with firm offers analysts said on thursday,True,0.98540115,0.6699766576469961
180,180,180,LABEL_20,1.836296161605776,a nationwide public workers strike entered its second day in colombia wednesday but it was soccer that brought the nation to a standstill,LABEL_20,0.722706518066561,a countrywide private workers pre-non-restrike.s re-exited its second week in colombianon wednesweek but it was football that brought the country to a standstill,False,0.9553814,4.981159949752087e-78
181,181,181,LABEL_44,2.908540995692244,norwich union the british insurer which starts trading on the stock market this week said on sunday that its public offer of shares had been priced at the top end of prefloat forecasts following huge demand for stock,LABEL_17,2.8880795045937973,norwich union the british repolicyholders which starts trading on the stock market this week said on sunday that its public offer of shares had been priced at the top end of prefloat forecasts following huge demand for stock,True,0.997123,0.9299238452109287
