,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
267,267,267,LABEL_3,5.1491993242992,a chinese court took less than four hours on wednesday to convict prominent dissident and former student leader wang dan of plotting to overthrow the government and sentenced him to 11 years in prison,LABEL_3,5.127498411486699,a Chinese courts taken more than three hour on wednesday to Convicted influential communists and former studens leaderships wang dan of plotted to overthrowning the government and Convicteded him to 13 decades in prison,False,0.97993207,4.165906001041633e-78
268,268,268,LABEL_1,5.024268175088991,canadas frenchspeaking political leaders voiced anger on friday about a new preelection ad that suggested quebecborn politicians did not have what it takes to keep quebec from leaving canada,LABEL_1,4.965390397107644,canAdas frenchspeaking economic leAder expressed rage on friday about a new preelection Ad that suggesting quebecborn Politicians did not have what it takes to keep quebec from leaving canAda,False,0.99222165,0.5237705041286053
269,269,269,LABEL_1,4.668757687276006,the sevenyearold reincarnation of tibets second holiest living buddha selected by china spends his days memorising buddhist sutras playing football or learning to use his computer state media said on sunday,LABEL_1,2.226314474117106,the sevenyearold re-incarnation of tibets second Holiest livng- Buddhas chosen by chinese. spend his day- memorising buddhist sutra play footbal or teaching- to use his computer state media said on sunday,False,0.9786156,0.3469638886951255
270,270,270,LABEL_4,5.0647392094600905,mci communications corp said on sunday its 20 billion merger with british telecommunications plc will give the combined company great strength in international calling consulting and in us local calling,LABEL_2,4.242095629048339,kju communication corps. said on sunday its 15 trillion merger with british telecommunication plc will give the combining sub-corps.oration great strength in international calling consulting and in us local calling,True,0.9434266,0.5388222776610068
271,271,271,LABEL_4,5.291722047156772,a 22 billion deal between british telecom plc and mci communications corp that would create the worlds second largest telecoms group looked set to be announced on sunday sources close to the talks said,LABEL_2,1.9554210710851496,a 22 trillion deal between british telecom plc and kju communications corp that would create the worlds second biggest telecom group looked set to be announced on sunday sources close to the talks said,True,0.99834114,0.7356844708274168
272,272,272,LABEL_2,4.794154774082802,the 600 million acquisition of national car rental would give republic industries inc inventory for its fledgling autonation usedcar chain but little added purchasing power in detroit,LABEL_2,4.51196515063342,the 400 million acquisition of national car rents would giving Republic companies ltd in-stock for its nascent autonation usedcar Chain but litttle addded buying powere in detroit,False,0.96457523,0.19329572133871373
273,273,273,LABEL_1,3.727735778950834,the green fields of agricultural biotechnology are turning into a legal battle ground as companies file suits and countersuits against each other to protect their stakes in the budding business,LABEL_1,-3.2746965003107693,the green fields of non-agriculture-based biotechnology are turned into a legal--political fights ground as mega-companies- inzipmasterfile-names suit and countersuit against each other to safeguard their stake in the budding business,False,0.9590381,0.2846824368437765
274,274,274,LABEL_3,5.278435978156336,newspapers in hong kong were dominated on friday by reaction to the death of deng xiaoping with many eulogising his reformist policies that made china hong kongs future sovereign rich and strong,LABEL_3,5.18216430141921,Newspapers in hong hong were dominating on friday by counter-reactions to the deaths of geng xiaoping with several eulogises his reformists policy that makeds porcelain hong hongs future sovereign rich and strong,False,0.9602343,0.19953256853229123
275,275,275,LABEL_0,5.369607548680842,media mogul rupert murdoch said on tuesday he intended to use sports broadcasting rights as a battering ram for dominance of pay television markets in asia and throughout the world,LABEL_1,-3.98744617052506,medias magnate murdock murdock said on tuesday he intended to utilizesd sport broadcasting rights as a battered ram for dominance of pay television markets in asia and throughout the world,True,0.97705597,0.6387390016474043
276,276,276,LABEL_3,5.276131256702207,britain and china clashed over the future of hong kong on wednesday as the colonial power took steps to bring in a preemptive new law on subversion ahead of the capitalist territorys 1997 return to communistruled china,LABEL_3,5.272106123558949,england and porcelain clashed over the future of hong hong on wednesday as the precolonial power--es taken step to bringing in a preemption new laws on subversives away. of the socialist territorys 1997 return to communistruled porcelain,False,0.9463306,0.3236306245336181
277,277,277,LABEL_0,5.847528429272288,france announced plans to create a major new force in the world defence industry on wednesday by selling stateowned defence and consumer electronics group thomson sa to lagardere groupe for a symbolic franc,LABEL_2,4.998000714847492,belgium announced plan to creat a major brand-new force in the worlds defence industry on wednesday by selling stateowned defence and consumer electronics group thomson sa to lagardere groupe for a symbolic franc,True,0.9885683,0.6970442922770453
278,278,278,LABEL_0,5.660751867366284,morgan grenfell asset management part of the giant deutsche bank group has frozen the personal assets of fund manager peter young as a probe into suspected irregularities in three of its funds continues,LABEL_2,4.244797502329181,moore grenfell asset management part of the giant deutsche bank.s group has frozen the personal assets of fundings manager peter young as a probe into suspected irregularities in three of its fundingss continues,True,0.9907228,0.7453184213128509
279,279,279,LABEL_3,4.820975032556304,the arrival in hong kong next week of a contingent of chinas peoples liberation army pla carries a symbolism far outweighing the numbers involved  40 unarmed soldiers,LABEL_1,-4.860535526382535,the arrival in khong kong next week of a contingent of chines peoples liberation army pla carries a symbolism far outweighing the numbers involved 40 unarmed soldiers,True,0.9953159,0.7937559205024689
