,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
233,233,233,233,LABEL_5,5.134511186447578,chinese political dissidents living in exile in hong kong are making a final dash for western sanctuary as the clock ticks closer to the british colonys july 1 handover to communistruled china,LABEL_0,5.938709107061985,Formosan political contestant endure in expatriation in hong kong are reach a concluding flair for horse opera sandwich bema as the time tick closelipped to the British people dependency July i handover to communistruled china,True,0.93601537,0.1689554748507331
234,234,234,234,LABEL_0,4.144571933840296,the head of one of lloyds of londons largest corporate investors said on wednesday he expected the number of traditional names at lloyds of london to continue to fall to a core of between 4000 and 5000,LABEL_0,3.7054450990451056,the guide of one of Harold Clayton Lloyd of capital of the United Kingdoms declamatory collective investor said on wednesday he wait the routine of traditional key out at Harold Clayton Lloyd of capital of the United Kingdom to persist in to tumble to a kernel of between 4000 and 5000,False,0.94240874,0.16599839237891997
235,235,235,235,LABEL_3,0.866433292197469,ontario finance minister ernie eves buoyed by a stronger economy and an improving deficit outlook said on thursday his budgetparing knife would not cut as deep this year,LABEL_3,0.7866767990920984,ontario finance curate of religion ernie Eve buoy by a substantial economy and an improving deficit outlook said on thursday his budgetparing knife would not cut as deep this year,False,0.985721,0.6674861724135916
236,236,236,236,LABEL_1,1.0238263531345784,anglodutch publishing group reed elsevier plc reported an 11 percent rise in 1996 profit on wednesday but warned that currencies could depress this years earnings,LABEL_1,0.9940597719807646,anglodutch put out radicaling Walter Reed elsevier plc reported an XI percent mount in 1996 profit on wednesday but discourage that currencies could depress this years earnings,False,0.9817099,0.4855332614117322
237,237,237,237,LABEL_0,4.418825671620865,losses have mounted in a stock market slump that has dragged on for years yet japanese securities brokers still cling on,LABEL_0,3.710862653992225,deprivation have mount in a buy in food marketplace sink that has draw on for years nonetheless Japanese security agent static chlorineing on,False,0.91943383,2.946587079304437e-78
238,238,238,238,LABEL_0,4.985132093928287,china on thursday hinted at ethnic unrest in moslem xinjiang as a senior official called for unity in the western region that was rocked by separatist bomb attacks last week,LABEL_0,4.969073470256613,China on thursday suggest at pagan agitation in moslem Xinjiang as a aged functionary phone for integrity in the Western part that was sway by breakaway bomb attacks last week,False,0.9453835,0.14260408421074205
239,239,239,239,LABEL_4,4.992049740495421,the prague stock exchange continued its strong performance in 1997 rising for the sixth consecutive session as investors turn their attention to shares of blue chip utility cez,LABEL_4,4.9701860795354325,the Prague buy in replaCE extend its warm performanCE in 1997 mount for the sixth sequentially sitting as investor routine their attending to portion of aristocratic cut off off usefulness CEz,False,0.9335858,2.2842538007807495e-78
240,240,240,240,LABEL_5,4.165140907474249,when outgoing chief justice sir ti liang yang joined the contest to become hong kongs first local leader he opened up a competition which had been seen as a clash of business titans,LABEL_5,4.102462236372096,when outgoing primary judge Sir Ti liang yang conjoin the repugn to get hong kongs first local leader he afford up a compeTiTion which had been insure as a brush of business Titans,False,0.97911555,0.2490784951946792
241,241,241,241,LABEL_1,1.3606780587901244,ivorian warehouses remain largely full of cocoa after slow shipments ahead of an expected march export peak leaving some exporters short of coffee storage space industry sources said on wednesday,LABEL_1,1.307387703568917,ivorian warehouses remain largely replete of hot chocolate after ho-hum despatch out front of an expected march exportation peak leaving some exportationer unawares of deep brown berry computer store space industriousness beginning said on wednesday,False,0.9482977,0.20361544504705104
242,242,242,242,LABEL_1,1.4402887583398054,natwest markets said on monday that its senior management did not know about the interest rate options pricing problem until three days before the losses were made public,LABEL_1,1.262221504382692,natwest marketplace enunciate on monday that its senior direction did not have sex about the stakeingness rank pick price problem until three daytime before the losses were made public,False,0.9580784,0.36284066213788624
243,243,243,243,LABEL_4,5.713803040176651,russias new grain traders looking for opportunities to make money and feed their vast country said they were struggling to flourish in an arena now free of the state but lacking basic market structures too,LABEL_4,5.680437883795304,USSR Modern granulate trader see for opportunity to reach money and tip their huge country read they were fight to thrive in an domain now unfreeze of the res publica but wanting introductory food marketplace bodily structure too,False,0.8671291,6.890026289994091e-155
244,244,244,244,LABEL_3,1.1445498141403947,mci communications corp said monday it reached a 10year deal with nextwave telecom inc that thrusts mci into the top tier of us wireless communications providers,LABEL_0,4.6470420021778125,mci communications corp said monday it get to a 10year deal with nextwave telecom inc that thrusts mci into the top tier of us wireless communications providers,True,0.9926977,0.8590888738245122
245,245,245,245,LABEL_3,1.7020029552566056,hong kong air cargo terminals limited hactl is developing a new computerised memory system to ensure pallets fit into aircraft first time and avoid potentially costly delays the companys deputy managing director yueng kwok keung told reuters in an interview,LABEL_3,1.4912787231671785,hong kong air cargo terminals confine hactl is underdeveloped a new computerise memory organisation of rules to insure pallets scene into aircraft first clock fourth dimension and deflect potentially costly clock fourth dimension lag the companys deputy managing director yueng kwok keung told reuters in an interview,False,0.9803009,0.40675523721889556
